,CD20,CD3,CD4,CD44,CD45,CD68,CK14,CK19,Ecad,ER,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene05_cell2067,0.42824012,0.562726,0.5225484,0.66336656,0.5177314,0.74625313,0.5529956,0.6594188,0.43687254,0.5188912,0.45833758,0.54498225,0.1358156,JE-TMA-41
JE-TMA-41_scene05_cell127,0.49710065,0.5034459,0.32295766,0.20212786,0.6599132,0.58052886,0.45650855,0.5706949,0.30338544,0.620503,0.46306458,0.37722903,0.0788509,JE-TMA-41
JE-TMA-41_scene05_cell2313,0.70376915,0.9367305,0.87977433,0.17540473,0.7740229,0.48307708,0.8811243,0.30891487,0.36267978,0.70427126,0.5819521,1.2142162,0.2056879,JE-TMA-41
JE-TMA-41_scene05_cell3942,0.51365006,0.6900454,0.7785671,0.48198104,0.8351737,0.5987053,0.5356005,0.9704874,0.46540073,0.22601233,0.59379995,0.5310132,0.11805217,JE-TMA-41
JE-TMA-41_scene05_cell5346,0.8398277,0.7878063,1.0962001,0.9641582,0.962773,0.93030703,0.5586087,0.4946717,0.50947237,0.41997704,0.7509597,0.3574156,0.2855219,JE-TMA-41
JE-TMA-41_scene05_cell2840,0.7697044,0.82065934,0.90145,0.57952505,0.72299284,0.76082075,0.69763184,0.5405602,0.6437757,0.6817705,0.7635371,0.73613614,0.24728565,JE-TMA-41
JE-TMA-41_scene05_cell3615,0.42825645,0.7527081,0.75531554,0.5133447,0.52400655,0.42317858,0.85649896,0.7313135,0.28913763,0.3049707,0.54225785,0.29926673,0.051189844,JE-TMA-41
JE-TMA-41_scene05_cell1435,0.86924785,0.752009,0.5796717,0.9227778,0.80449694,0.6593854,0.59917706,0.46014234,0.764136,0.6003899,0.58253926,0.9961107,0.18781261,JE-TMA-41
JE-TMA-41_scene05_cell1139,0.67534506,0.73458225,0.61340165,0.59460515,0.62708545,0.81522083,0.73824847,0.5592304,0.8852946,0.3952947,0.7265869,0.33203584,0.16077332,JE-TMA-41
JE-TMA-41_scene05_cell1452,1.3124202,1.4052031,1.009925,1.351956,1.226519,1.7486886,1.3128587,1.1058376,0.9006632,0.66292286,0.80375206,0.7023549,0.27661875,JE-TMA-41
JE-TMA-41_scene05_cell1863,1.2258333,0.8256013,0.74680406,0.27913558,0.7857013,0.60443914,0.7827004,0.3309334,0.38210642,1.7382278,1.2480472,1.1826506,0.19739039,JE-TMA-41
JE-TMA-41_scene05_cell5105,0.9256734,0.6554444,1.0097929,0.11889151,0.8415896,0.7537745,0.93875873,1.1347256,0.43837136,1.5227684,0.47545865,0.5317364,0.12955855,JE-TMA-41
JE-TMA-41_scene05_cell1814,1.1792148,0.66647625,0.521623,0.23843805,0.63608897,0.7426212,0.6694623,0.36878237,0.5490882,0.63334745,0.57927936,0.540298,0.15112455,JE-TMA-41
JE-TMA-41_scene05_cell4948,0.9573463,0.9825947,0.95776856,0.36824092,0.9212016,0.72664124,0.6016172,0.46150255,0.46930704,0.16441992,0.7084591,0.43473336,0.15442176,JE-TMA-41
JE-TMA-41_scene05_cell4752,0.6376758,0.4833692,0.92013127,0.6285355,0.7633632,0.8136222,0.60755134,0.323783,0.5525469,0.96838576,0.9367631,0.6923234,0.15882418,JE-TMA-41
JE-TMA-41_scene05_cell2467,0.54880965,0.65194654,0.6966354,0.33516464,0.67250484,0.5760834,0.66470474,1.1453403,0.37050894,0.26862973,0.8034067,0.4799856,0.13020332,JE-TMA-41
JE-TMA-41_scene05_cell5417,0.8354569,0.6712965,0.7818051,0.4118122,0.8110325,0.8471636,0.6209078,0.79743373,0.18478698,0.27756304,0.694248,0.65711564,0.15865034,JE-TMA-41
JE-TMA-41_scene05_cell1157,0.59563106,0.93890804,0.66453516,0.74467075,0.59526014,0.6618713,0.6357761,0.7538392,0.5021347,0.34678963,0.65310705,0.74534243,0.1437184,JE-TMA-41
JE-TMA-41_scene05_cell3083,0.7056075,0.94889414,0.75094706,0.55735284,0.75345635,0.5992349,0.58239657,0.29939398,0.38936293,0.6898516,0.6052169,0.5904971,0.19562306,JE-TMA-41
JE-TMA-41_scene05_cell3933,0.5623992,1.0689244,1.0516981,0.45641416,0.791698,0.72389823,0.96947604,0.8348575,0.58481514,0.4884457,0.6180599,0.42431432,0.092858955,JE-TMA-41
JE-TMA-41_scene05_cell1384,0.62675726,0.8765689,0.5727931,0.893975,0.5508102,0.52266765,0.7777372,0.7449361,0.6493676,0.1222014,0.6005102,0.48259136,0.09562334,JE-TMA-41
JE-TMA-41_scene05_cell3456,0.55659145,0.66432774,0.70108145,0.59090817,0.60996497,0.91683716,0.667654,0.58684015,0.45617977,0.9873066,0.7369831,0.6347571,0.17069034,JE-TMA-41
JE-TMA-41_scene05_cell1591,0.6942397,1.2392707,0.635015,0.6243757,0.85794413,0.35913208,0.5231088,0.449483,0.3153439,0.5147742,0.67482877,0.5483811,0.14419907,JE-TMA-41
JE-TMA-41_scene05_cell5439,0.28230733,0.59971905,0.6004864,0.20305492,0.45950672,0.56452274,0.6592936,0.4639445,0.2683634,0.51156765,0.37553188,0.3062647,0.105162695,JE-TMA-41
JE-TMA-41_scene05_cell3680,0.29895732,0.5214886,0.52329916,0.17408437,0.3863869,0.23560207,1.0431126,0.42321482,0.3731933,0.82768065,0.45023105,0.42044255,0.12381928,JE-TMA-41
JE-TMA-41_scene05_cell3307,0.90093166,0.6284727,0.6541135,0.27578864,0.5808264,0.6924243,0.81523955,0.8280771,0.37547913,0.8489112,0.6730314,0.36701128,0.16067725,JE-TMA-41
JE-TMA-41_scene05_cell5435,0.84559953,0.70504963,0.78117603,0.56042516,0.8409848,0.6692929,0.5954699,0.5252782,0.40277052,0.25704753,0.6779151,0.7545862,0.16389115,JE-TMA-41
JE-TMA-41_scene05_cell1000,0.7503995,1.0532056,0.7297729,0.5808984,0.69510865,0.5079586,1.000056,0.30529255,0.74164706,0.5584183,0.9725176,0.5444874,0.23065671,JE-TMA-41
JE-TMA-41_scene05_cell168,0.47470897,0.4471047,0.34827322,0.4705112,0.38396534,0.6563243,0.5332978,0.93234044,0.770248,0.6630761,0.69214404,0.17766201,0.15615857,JE-TMA-41
JE-TMA-41_scene05_cell3718,0.6064106,0.6430757,0.8254261,0.26024038,0.9022124,0.8304242,0.4625696,0.40302688,0.46572977,1.0971166,0.7156449,0.8718847,0.1450173,JE-TMA-41
JE-TMA-41_scene05_cell2717,0.52784747,0.5048021,0.633926,0.5847289,0.60670567,0.90458655,0.56168556,0.31525806,0.3791221,0.88245916,0.606064,0.5943212,0.16825055,JE-TMA-41
JE-TMA-41_scene05_cell3554,0.69437,0.68589795,1.0518819,0.45420167,0.8679368,0.88098973,0.5761769,0.50778437,0.5782327,0.5331786,0.73803264,0.558857,0.13996726,JE-TMA-41
JE-TMA-41_scene05_cell4390,0.6416097,0.5037691,0.6410296,0.24303246,0.46215603,0.38380623,0.7453461,0.36438778,0.3077875,0.5789792,0.45532605,0.5853459,0.1559687,JE-TMA-41
JE-TMA-41_scene05_cell5005,0.96454394,0.7461391,0.904684,0.1495067,0.75472087,0.7944218,0.7142291,0.3896007,0.5388364,0.28537393,0.4961534,0.37916687,0.16638483,JE-TMA-41
JE-TMA-41_scene05_cell4901,0.8628763,0.5653894,0.86741716,0.48246756,0.67494446,0.79219174,0.58061427,0.28064084,0.5768181,0.13657133,0.71385145,1.07735,0.18917581,JE-TMA-41
JE-TMA-41_scene05_cell2780,0.686233,1.0161109,0.84740454,0.98318,0.78924215,0.6598415,0.7036223,0.38002414,0.4297836,0.37826088,0.57622814,0.5352145,0.1781613,JE-TMA-41
JE-TMA-41_scene05_cell2066,1.0144424,0.68813616,0.6832895,0.24401005,0.7828611,0.633172,0.8090769,0.96803635,0.35907918,0.9617421,0.7011866,0.39914796,0.15517384,JE-TMA-41
JE-TMA-41_scene05_cell283,0.46512258,0.53716904,0.24103402,0.45591915,0.6133118,0.7706406,0.40438804,0.74916184,0.23602208,0.2315931,0.39526996,0.17434227,0.098913915,JE-TMA-41
JE-TMA-41_scene05_cell2080,0.7573258,0.68591183,0.74291027,0.18576224,0.7514634,0.7347743,0.68175185,0.30889416,0.40082252,0.40946344,0.61623466,0.5216732,0.14327323,JE-TMA-41
JE-TMA-41_scene05_cell4781,0.8043827,0.72616446,0.8824578,0.32374662,0.90446806,0.58690774,0.56108546,0.43626702,0.532461,0.66584074,0.58540314,1.0865142,0.18665713,JE-TMA-41
JE-TMA-41_scene05_cell2047,0.83922344,0.90811354,0.95646626,0.74790525,0.85689056,1.1480546,0.5610475,0.45077473,0.4913764,1.1675894,0.77956456,1.226353,0.17363219,JE-TMA-41
JE-TMA-41_scene05_cell421,0.65411,0.5425637,0.45661834,0.5702591,0.61726934,0.84224,0.43434274,0.6207974,0.7357441,0.6226632,0.6982295,1.1283652,0.14828809,JE-TMA-41
JE-TMA-41_scene05_cell434,1.0085354,0.87359345,0.6647421,0.5658478,0.96675754,0.65989506,0.5209886,0.19801599,0.5817063,1.2651501,0.6827462,0.6897986,0.11240918,JE-TMA-41
JE-TMA-41_scene05_cell5155,0.19690815,0.48101547,0.5769105,0.3796531,0.36924708,0.31247115,0.6587865,0.47555566,0.27688408,0.5618875,0.25154564,0.2322369,0.16332048,JE-TMA-41
JE-TMA-41_scene05_cell5595,0.5946083,0.7276117,0.8038582,0.5160857,0.63530874,0.49162483,0.5666202,0.58625585,0.6639887,0.49577338,0.55540335,0.4943629,0.14766994,JE-TMA-41
JE-TMA-41_scene05_cell4234,0.86001,0.61112756,0.835366,0.34935036,0.63982,0.9593672,0.7335657,0.3879783,0.5181342,1.0894424,0.94471925,0.6997132,0.15366161,JE-TMA-41
JE-TMA-41_scene05_cell4415,0.63127077,0.6803219,0.8920899,0.5093025,0.7234826,0.85822433,0.75448614,0.7812269,0.3985971,1.5724435,0.84395623,1.210589,0.23540102,JE-TMA-41
JE-TMA-41_scene05_cell494,0.5462036,0.92158496,0.4687289,0.5405913,0.5467943,0.5233399,0.55078995,0.629527,0.57645684,0.68995816,0.68450344,1.4085531,0.22235546,JE-TMA-41
JE-TMA-41_scene05_cell4916,0.75593334,0.5838134,0.8528207,0.43348724,0.840061,0.7090916,0.63039637,0.29100606,0.35482487,0.755407,0.7773973,0.6687057,0.15770587,JE-TMA-41
JE-TMA-41_scene05_cell3238,0.7009734,0.51807773,0.7111626,0.3361763,0.7236332,0.723174,0.58660585,0.9688955,0.37600547,0.111104116,1.0997139,0.36331028,0.14202523,JE-TMA-41
JE-TMA-41_scene05_cell195,0.57651705,0.8643186,0.5011923,0.24265285,0.6244003,0.22878166,0.88232946,0.4003403,0.56627077,0.24636623,0.5037036,0.49455068,0.09427627,JE-TMA-41
JE-TMA-41_scene05_cell1605,0.5383714,0.63612103,0.43553877,0.47249582,0.6295882,0.5424751,0.62486035,0.9617948,0.26113358,0.70384085,0.55838454,0.4374935,0.11362719,JE-TMA-41
JE-TMA-41_scene05_cell1326,0.7588288,0.52461493,0.39704934,0.5442467,0.49671006,0.63571554,0.5539275,0.47461894,0.7234671,1.8458349,0.79842794,0.7153042,0.18297787,JE-TMA-41
JE-TMA-41_scene05_cell810,0.7614291,0.53528416,0.31598207,0.18811034,0.4801925,0.54385036,0.7212309,0.30594462,0.32368636,0.37807617,0.55721587,0.50731707,0.12977326,JE-TMA-41
JE-TMA-41_scene05_cell1648,1.3088864,0.8321934,0.5547066,0.25828308,0.7482227,0.7443114,0.8969896,0.45480314,0.48821738,0.23060703,0.6144106,0.8700104,0.320837,JE-TMA-41
JE-TMA-41_scene05_cell4873,0.6460496,0.9681266,0.908292,0.26002383,0.73891264,0.4967109,0.94811016,0.66858745,0.43878952,0.38570562,0.62646425,0.9834828,0.13570525,JE-TMA-41
JE-TMA-41_scene05_cell106,0.26710212,0.19929375,0.16827242,0.34403732,0.2332887,0.3018294,0.4981498,0.5672155,0.4010437,0.11942862,0.23650987,0.36004835,0.094136916,JE-TMA-41
JE-TMA-41_scene05_cell4176,0.9101687,0.5798916,0.82768935,0.63620275,0.59617245,0.4328248,0.9669969,0.47235867,0.51799726,1.8357364,0.762399,0.7077431,0.19597493,JE-TMA-41
JE-TMA-41_scene05_cell4928,0.96279246,0.9886784,1.0552933,0.44917288,0.94050807,0.7189519,0.61164963,0.36641335,0.6788881,0.8601483,0.75333166,0.945376,13.102233,JE-TMA-41
JE-TMA-41_scene05_cell732,0.45017153,0.58419967,0.44128135,0.46572602,0.7623942,0.912507,0.7600932,0.30652598,0.20816733,0.5395508,0.5309344,0.44737506,0.23710932,JE-TMA-41
JE-TMA-41_scene05_cell3371,0.72438866,0.5977351,0.7837011,0.9637928,0.60735625,0.99210525,0.6353479,0.689293,0.5011534,0.71752524,0.84947246,0.43606243,0.14982305,JE-TMA-41
JE-TMA-41_scene05_cell5286,0.46068916,0.612666,0.6574858,0.48209244,0.8209136,0.48561826,0.54896814,0.41075134,0.29400098,0.39893264,0.38609064,0.34229285,0.11283661,JE-TMA-41
JE-TMA-41_scene05_cell5536,0.35061538,0.6345304,0.6245152,0.0629408,0.5117927,0.43249708,0.81159586,0.8110903,0.26553762,0.20305692,0.1933914,0.25557745,5.5191164,JE-TMA-41
JE-TMA-41_scene05_cell1845,0.77715385,0.7033731,0.7319938,0.95245934,0.69368654,0.73932314,0.5914063,0.38151494,0.658751,0.83690464,0.66844153,0.6674269,0.14790455,JE-TMA-41
JE-TMA-41_scene05_cell1910,0.4839434,0.72934335,0.5821472,0.5567708,0.6706062,1.0244583,0.5003653,1.3939395,0.23976792,0.6139981,0.6170742,0.25290105,0.10903909,JE-TMA-41
JE-TMA-41_scene05_cell5000,0.52881765,0.7526377,0.82083166,0.29010367,0.5400975,0.64756656,0.7262404,0.43801397,0.5795099,0.47309765,0.5482173,0.51941705,0.14180906,JE-TMA-41
JE-TMA-41_scene05_cell3470,1.1180152,0.9456929,1.2667633,1.1749264,1.0652633,1.1716378,0.79507124,0.7811398,0.49264663,0.750602,1.4412634,0.5192804,0.45859528,JE-TMA-41
JE-TMA-41_scene05_cell5629,0.792996,0.6326553,0.7573753,0.3179495,0.6894043,0.6515278,0.62574273,0.42784846,0.5493447,0.9891449,0.6046253,0.80557704,0.14825676,JE-TMA-41
JE-TMA-41_scene05_cell797,0.54518014,1.026502,0.53128725,0.57485425,0.6000436,0.57583946,0.5423546,0.5278356,0.4525556,0.50678205,0.7080545,0.77728045,0.2464947,JE-TMA-41
JE-TMA-41_scene05_cell2883,0.62781423,0.5534905,0.7001445,0.7183155,0.7017346,1.1864104,0.51485974,0.43507236,0.46128917,0.25148726,0.67804813,0.39320996,0.15521479,JE-TMA-41
JE-TMA-41_scene05_cell5684,0.43920565,0.400522,0.6733731,0.20325541,0.4624198,0.5076513,0.8464192,0.20859352,0.3942018,0.641687,0.31399015,0.5327991,0.8779763,JE-TMA-41
JE-TMA-41_scene05_cell4424,0.42735338,0.3290607,0.842755,0.32420754,0.7276141,0.8200152,0.551426,0.9013204,0.5089462,0.30639812,0.33373678,0.34182847,0.12546574,JE-TMA-41
JE-TMA-41_scene05_cell4834,0.26872295,0.66239953,0.64646125,0.36087233,0.47222245,0.2888636,0.4935026,0.80027616,0.0831175,0.54634416,0.24563466,0.45831916,0.09012047,JE-TMA-41
JE-TMA-41_scene05_cell3550,0.47741592,0.91503775,0.8605657,0.5623778,0.6049065,0.531412,0.6118412,0.36866772,0.39761397,0.2730967,0.5237063,0.39806494,0.15525393,JE-TMA-41
JE-TMA-43_scene05_cell1863,0.35477445,0.30287918,0.76590514,0.5061507,0.4915498,0.563753,0.7694235,0.69326335,0.58009934,0.9857207,0.51423955,0.8021343,0.34927985,JE-TMA-43
JE-TMA-43_scene05_cell5626,0.48986414,0.45621142,0.9926062,0.74006927,0.6319722,0.98464906,0.8842375,0.3402488,0.80161,0.22445215,0.8972912,0.9074421,0.46765885,JE-TMA-43
JE-TMA-43_scene05_cell2513,0.36106947,0.5334493,0.39165896,0.42114457,0.2696423,0.110419184,0.74019146,0.22009733,0.33921754,0.16012765,0.20569989,0.35010412,0.36126646,JE-TMA-43
JE-TMA-43_scene05_cell4400,0.37503117,0.38663656,1.092262,0.88786596,0.46923104,0.45830134,0.7438612,0.3185452,0.81846476,0.78014475,0.4700016,0.56964844,0.41381812,JE-TMA-43
JE-TMA-43_scene05_cell3858,0.5778961,0.6840505,0.5348662,0.60520774,0.7219798,0.36482292,0.8459175,0.6593401,0.6680284,0.5941728,0.5349586,0.6719007,0.40099376,JE-TMA-43
JE-TMA-43_scene05_cell2240,0.3775163,0.38962606,1.1414627,0.5972173,0.5007622,0.55298376,0.8963072,0.30537388,0.66761,0.52878803,0.8226654,1.0095505,0.6209403,JE-TMA-43
JE-TMA-43_scene05_cell3469,0.37170935,0.35320273,1.1212794,0.41785523,0.44737962,0.88626605,0.7727302,0.39195716,1.064083,0.7181918,0.9496854,0.5191186,0.428766,JE-TMA-43
JE-TMA-43_scene05_cell3765,0.74881154,0.82286155,1.171053,0.7474456,0.84810406,0.60141253,0.93368727,0.34899622,0.8159417,1.3227501,0.9193091,0.64302915,0.41309965,JE-TMA-43
JE-TMA-43_scene05_cell4185,0.519617,0.46617395,0.98860013,0.65095395,0.6906338,0.8095415,0.8521558,0.3950637,1.0755056,0.56139815,0.6886031,0.97098345,0.4379167,JE-TMA-43
JE-TMA-43_scene05_cell3815,0.618498,0.60557956,0.94667304,0.76607823,0.7470682,0.7426834,0.826824,0.45428634,1.0443794,0.59425443,1.0052351,0.48924404,0.43856835,JE-TMA-43
JE-TMA-43_scene05_cell3894,0.5463378,0.6742478,0.8292215,0.69497746,0.69128066,0.56594276,0.7843446,0.37094355,0.88070154,0.66768247,0.7933808,0.5873591,0.35548204,JE-TMA-43
JE-TMA-43_scene05_cell4812,0.6219681,0.49280712,0.94441974,0.68840253,0.65151304,0.9772416,0.9179576,0.4980556,0.9611444,0.7255335,0.679225,0.42763722,0.42616394,JE-TMA-43
JE-TMA-43_scene05_cell1678,0.68904495,0.7091787,1.2574403,1.057354,1.217992,0.9141385,0.8367236,0.43389466,0.975651,0.78909135,0.85915387,0.41581863,0.3736239,JE-TMA-43
JE-TMA-43_scene05_cell2871,0.6252527,0.51641184,0.69971645,0.57430834,0.64763695,1.0256208,0.81123906,0.4422577,0.62997127,0.6135169,1.1445298,0.7726765,0.4127972,JE-TMA-43
JE-TMA-43_scene05_cell5785,0.5586203,0.53686786,1.5531754,0.90669703,0.70069987,0.663741,1.0388216,0.42345452,1.2274635,3.0239213,0.8864962,1.2662009,0.5099272,JE-TMA-43
JE-TMA-43_scene05_cell5013,0.2570559,0.2963417,0.84150475,0.47335276,0.28816706,0.2642608,0.745638,0.53679496,0.7453978,0.61198056,0.4089254,0.5106996,0.33613977,JE-TMA-43
JE-TMA-43_scene05_cell841,0.3930181,0.42969275,0.9420509,0.87927556,0.53723484,0.64060414,0.8341042,0.22610615,0.7050852,0.46906364,0.49912843,0.40087026,0.4043856,JE-TMA-43
JE-TMA-43_scene05_cell2306,0.80579233,0.88825,1.055323,0.7654174,0.95120436,0.7318552,1.0224138,0.93309546,0.8144015,1.5456461,0.7910183,1.4853911,0.3858116,JE-TMA-43
JE-TMA-43_scene05_cell4674,0.45139298,0.31056646,0.6570665,0.35616308,0.45145965,0.37463132,0.75252444,0.7328137,0.37912607,0.43231383,0.5195937,0.65948147,0.36487848,JE-TMA-43
JE-TMA-43_scene05_cell661,0.6680553,0.6801958,0.8751848,0.78687704,0.81813824,1.018249,0.77834,0.6599611,0.6654654,0.5400131,0.78633595,0.5005575,0.35269848,JE-TMA-43
JE-TMA-43_scene05_cell2517,0.7357422,0.5766782,0.7262536,0.7720668,0.72805023,0.5342561,0.90072215,0.62189174,0.8350976,0.7380182,1.1164069,0.39847738,0.4757359,JE-TMA-43
JE-TMA-43_scene05_cell902,0.7030435,0.6509065,1.2670904,0.63813704,0.9134334,0.6164068,0.7925951,0.8408932,0.5147536,0.23794678,0.43531683,0.14362815,38.247524,JE-TMA-43
JE-TMA-43_scene05_cell3085,0.5003606,0.4361653,0.65987575,0.43486333,0.6526302,0.91328907,0.806684,0.38094956,0.58951867,0.5869746,0.73441267,1.3621463,0.53573185,JE-TMA-43
JE-TMA-43_scene05_cell5243,0.8096407,0.860185,1.0254773,0.876788,0.86701155,0.524283,0.9627652,0.775419,1.6038651,0.65715706,0.9684896,0.30040145,0.5119665,JE-TMA-43
JE-TMA-43_scene05_cell1383,0.7124735,0.7688331,1.0562985,1.116808,0.8702047,0.75495434,0.9905696,0.4035718,1.3792162,0.51986,0.48867434,0.71087736,0.3377786,JE-TMA-43
JE-TMA-43_scene05_cell5591,0.3491952,0.33852482,0.50738007,0.47388947,0.37872824,0.31075567,0.7522157,0.4026838,0.611162,0.2848166,0.4861672,0.43839523,0.3734194,JE-TMA-43
JE-TMA-43_scene05_cell5927,1.044439,0.8915139,0.6331221,0.7547665,0.83074105,0.4599308,0.99138117,0.51538914,0.7625138,0.34244812,0.39587155,0.4070575,0.4520434,JE-TMA-43
JE-TMA-43_scene05_cell2633,0.22340405,0.42814773,0.69265896,0.33080488,0.2573574,0.60607374,0.72477126,1.1033412,0.19930995,0.31838605,0.19476967,0.5204604,0.36222738,JE-TMA-43
JE-TMA-43_scene05_cell3032,0.61707145,0.6318233,1.1818469,0.8543603,0.6668291,0.5339311,0.7759111,0.35473427,0.7592821,0.80262834,1.0100656,0.6263304,0.38994417,JE-TMA-43
JE-TMA-43_scene05_cell2887,0.46698394,0.9525291,1.2872806,0.9286627,0.5769721,0.92501825,0.99093616,0.81768245,1.1152837,1.0550756,1.5509616,0.5796855,0.41283858,JE-TMA-43
JE-TMA-43_scene05_cell976,0.7588501,0.8325504,0.7555702,0.6850609,0.89424133,0.60069746,0.79058796,0.42804468,0.93197995,0.5560228,1.039332,0.646423,0.36945674,JE-TMA-43
JE-TMA-43_scene05_cell5914,1.4746425,1.232097,1.242714,1.1251918,1.3209798,1.0940899,1.2215463,0.2711024,1.0142285,0.44352993,1.0985612,1.1964341,0.57883304,JE-TMA-43
JE-TMA-43_scene05_cell2635,0.58592314,0.71237177,1.1532209,1.0697299,0.6491034,0.85647076,0.7741498,0.5129838,1.0660515,0.54605573,0.5466886,0.38785455,0.5024336,JE-TMA-43
JE-TMA-43_scene05_cell4610,0.5235623,0.46888453,1.1269724,0.8193225,0.6322038,0.69977975,0.88381547,0.732769,0.7298987,0.2868766,0.56947815,0.730995,0.4576432,JE-TMA-43
JE-TMA-43_scene05_cell1503,0.33127996,0.33582133,1.8063489,0.5306937,0.50076073,0.4084942,0.729951,0.39333007,0.42827395,0.5264618,0.8092695,0.50133944,0.38049528,JE-TMA-43
JE-TMA-43_scene05_cell1543,0.6903229,0.8100552,0.7536164,0.9137195,0.8368417,0.7035271,0.9779063,0.29548186,0.7296383,1.29576,0.70378363,1.4175371,0.3688631,JE-TMA-43
JE-TMA-43_scene05_cell3878,0.44386536,0.3989614,0.994636,0.5857628,0.49844763,0.9828261,0.8197362,1.3285224,0.9078443,0.35851353,0.65699977,0.59184915,0.40342826,JE-TMA-43
JE-TMA-43_scene05_cell767,0.47194704,0.4664086,0.78518134,0.6656331,0.4900509,0.81658554,0.8529255,0.979126,0.7211955,0.9251677,0.9733775,0.3732083,1.0003765,JE-TMA-43
JE-TMA-43_scene05_cell1211,0.5749801,0.59633094,1.1538104,0.8686185,0.77704716,0.52083737,0.8272894,0.33072606,0.9902527,0.5712835,0.6271113,1.0697601,0.3318099,JE-TMA-43
JE-TMA-43_scene05_cell3420,0.48703834,0.54651695,0.5211941,0.49074584,0.6242497,0.5113721,0.7246183,0.63882464,0.8307415,0.7688229,0.8208371,0.7651785,0.41529644,JE-TMA-43
JE-TMA-43_scene05_cell4164,0.49605364,0.5141045,0.7334571,0.671385,0.5632172,1.0118201,0.8145777,0.5980888,0.6546825,0.53426814,1.0217386,0.49199903,0.4028094,JE-TMA-43
JE-TMA-43_scene05_cell4472,0.683332,0.6225996,1.0688145,0.53528833,0.69755733,0.6982077,0.94314176,0.52863777,0.9199534,1.8091153,1.1551014,0.6109251,0.4119235,JE-TMA-43
JE-TMA-43_scene05_cell4450,0.3622904,0.3016644,0.17839701,0.27167258,0.37971315,0.42902082,0.8896596,0.49248707,0.46190745,0.59955573,0.28225812,0.35375845,0.42843372,JE-TMA-43
JE-TMA-43_scene05_cell2424,0.7873135,0.5004273,1.1126412,0.94111836,0.6371477,0.73845965,0.82349366,0.35291958,0.7655058,0.7638344,0.7826772,0.953667,0.41227293,JE-TMA-43
JE-TMA-43_scene05_cell5810,0.81468666,0.9875892,0.9781088,0.9534706,0.93459743,0.65360224,1.0464015,0.47358543,1.0444348,1.2772413,0.8576349,0.601897,0.5233724,JE-TMA-43
JE-TMA-43_scene05_cell4728,0.3253585,0.2391909,1.1205142,0.33825165,0.3162288,0.7000058,0.81971246,1.4596419,0.62262094,0.5225628,0.3940865,0.33755422,0.3651381,JE-TMA-43
JE-TMA-43_scene05_cell4933,0.3790642,0.3340613,0.99646395,0.5661952,0.41615352,0.41730782,0.793237,1.3331918,1.0356104,1.50573,0.63717985,0.60295653,0.37921068,JE-TMA-43
JE-TMA-43_scene05_cell2875,0.6800833,0.6654346,1.4695729,0.85708404,0.80837363,0.7739867,0.7853527,0.3962983,0.97848105,0.6701949,1.0754151,1.0901673,0.5741821,JE-TMA-43
JE-TMA-43_scene05_cell2535,0.7713459,0.9388116,0.6628932,0.95227087,0.751653,0.46471083,0.80631864,0.24894464,0.59305227,0.3371702,0.61482805,1.2935945,0.4957504,JE-TMA-43
JE-TMA-43_scene05_cell1793,0.712388,0.7843106,0.8917061,0.79720706,1.0062526,0.86003333,0.9387019,0.3230297,0.9422848,0.58215255,0.9449889,1.3207339,0.47384545,JE-TMA-43
JE-TMA-43_scene05_cell5891,0.6578338,0.43520603,0.75918823,0.9937075,0.63063276,0.67436343,0.88069314,0.6549988,0.77510864,0.8282605,0.47708914,0.56641763,0.407168,JE-TMA-43
JE-TMA-43_scene05_cell5212,0.67401314,0.6883141,1.2779814,0.86787415,0.7750378,0.7021532,0.8531598,0.5566522,1.086395,1.7116646,0.87688494,1.0324078,0.4436061,JE-TMA-43
JE-TMA-43_scene05_cell2050,0.8593397,0.8288558,1.3946278,1.2628182,1.0120742,0.7878242,0.968907,0.29559636,0.7365778,0.96312284,0.8996021,0.854684,0.439686,JE-TMA-43
JE-TMA-43_scene05_cell5554,0.29833275,0.30597672,0.73823434,0.90232754,0.47517526,0.47097126,0.6268517,0.88722545,0.5119568,0.57518166,1.2237724,0.3542741,0.38750023,JE-TMA-43
JE-TMA-43_scene05_cell1579,0.52946126,0.43371272,1.1122926,0.7591958,0.83701134,1.3394029,0.79764855,0.38399982,1.0250108,0.84111387,0.8302358,0.56980217,0.39878187,JE-TMA-43
