,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-17_scene059_cell00307,0.4624141,0.50539005,0.4284596,0.69220793,0.2390391,0.7189915,0.044107415,0.27227116,0.542937,0.34354472,0.76254773,0.61340785,0.67161286,0.3609415,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01107,0.95047396,1.5173069,0.71177185,0.7739596,0.2605187,0.8177178,0.04786354,0.29894075,0.5189393,0.37263477,0.8363939,0.65195376,1.0516795,0.5406667,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03581,0.60457915,0.5955326,0.57202196,0.6044285,0.21353507,0.63545007,0.03615921,0.27062255,0.39808124,0.30097336,0.70018244,0.53638357,0.34821036,0.55105054,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02125,0.4642596,0.8082241,0.7529816,1.0212538,2.4845521,1.1442204,0.92274255,0.37432662,2.1915605,3.4516063,0.8416089,0.38695547,0.43848526,0.67905134,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01537,0.50009084,0.5895322,0.66732764,0.71404296,0.2919641,0.8771956,0.054247823,0.27076897,0.57135665,0.37609702,0.87859696,0.541661,0.4988578,0.4283543,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03406,0.39713693,0.3698399,0.38758615,0.5119402,0.21693122,0.5788855,0.035262514,0.24096115,0.3838205,0.28769726,0.6342787,0.39405972,0.33256432,0.4370096,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02534,0.42256016,0.7079922,0.6916495,0.8951996,2.4474156,1.0234319,0.97610956,0.36068577,2.3153076,4.225524,0.78288245,0.34243536,0.39598987,0.59978366,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04196,0.30468097,0.41211078,0.39603567,0.57189065,0.20315418,0.63695633,0.04136157,0.31488955,0.45499542,0.32275766,0.6818302,0.67714345,0.36266136,0.54123473,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00452,0.44377938,0.6004337,0.5972061,1.0123258,2.9972587,1.141976,1.7065529,0.3456644,2.0572019,0.36538813,0.7745412,0.36401066,0.37011775,0.75264275,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04362,0.32464328,0.35458893,0.3975712,0.5022167,0.22382687,0.62981033,0.04873785,0.24416296,0.41544744,0.30412686,0.65241706,0.39352843,0.32461995,0.36430818,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00985,0.39595866,0.37803626,0.3169226,0.6263603,0.5165284,0.710747,0.0470047,0.22453144,0.58393186,0.29733723,0.6756017,0.15098506,0.21172732,0.32308143,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03758,1.0194877,0.549026,0.5832174,0.7886912,0.2212718,0.8386704,0.04569517,0.30455872,0.4813673,0.31934682,0.7205465,0.78347605,0.44033426,0.7326778,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03552,0.72546834,2.1120465,1.2474388,0.7715831,0.23676786,0.6322947,0.048530634,0.32668093,0.42673832,0.33384365,0.9878369,0.57631963,0.51008755,0.6778755,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01777,1.0601013,1.0931754,0.5089878,0.68293136,0.24421524,0.6823046,0.049432646,0.26547688,0.46013325,0.31635585,0.726245,0.6550676,0.38160187,0.46225664,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05066,0.9021753,0.62756246,0.6828011,4.413905,1.6111932,6.969545,1.0464054,0.38601956,1.947501,0.41721654,0.7773758,0.4847938,1.2172625,0.57650906,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03202,0.42142367,0.53255796,0.57141566,0.5148873,0.24486123,0.59304667,0.03859572,0.275327,0.45204538,0.32144037,0.7262816,0.3849504,0.5870906,0.47757787,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05373,0.39886418,0.86415637,0.87888205,1.0762968,3.5785937,1.3952026,2.1805055,0.4504148,3.3318932,0.49201196,0.8726187,0.4182521,0.47056594,0.64108634,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00054,2.2473388,0.5473005,0.5351964,0.6614805,0.2253124,0.6412452,0.037498232,0.27401096,0.44311583,0.3345456,0.7347971,0.6829273,0.42478216,0.48546454,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00221,0.8605141,0.57579696,0.5962548,5.080105,1.7085786,3.8032146,0.8478297,0.337218,1.5820944,0.5544157,0.7625268,0.3717823,0.57634807,0.5961092,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00991,0.52676326,0.53550833,0.5164874,0.762448,0.2718397,0.85442805,0.055875544,0.26170215,0.50755894,0.37557602,0.76458585,0.64094144,1.0350025,0.560523,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00102,0.6406918,0.959446,1.2835739,0.62094206,0.22642992,0.7247195,0.03423102,0.25907078,0.42739064,0.32831505,0.7229883,0.3406636,0.2879702,0.3472707,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03545,0.41084072,0.41042987,0.53316367,0.6062965,0.21070433,0.63627815,0.034974635,0.26765776,0.40363306,0.30443978,0.6853861,0.5762213,0.38591123,0.6084073,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00582,1.5102136,0.87125605,1.6779376,6.8575034,1.7110866,5.5181766,0.6241508,0.4259642,1.1009153,0.61866546,0.8396751,0.6709678,0.5681212,0.57086843,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03395,0.3445626,0.4142193,0.452957,0.56108564,0.20410387,0.6304532,0.034382682,0.2893206,0.40304664,0.3001287,0.6872547,0.7804661,0.38185894,0.62241036,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03836,0.60216933,0.666946,0.6661528,0.5957212,0.21068391,0.7078408,0.036747616,0.26049376,0.44039273,0.30328247,0.6520407,0.46103933,0.3142103,0.5465597,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03021,0.54701793,0.6210358,0.52287894,0.7462614,0.27193215,0.8364944,0.05424876,0.3128251,0.5758953,0.346513,0.78647375,0.7054795,0.49273443,0.635557,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03815,1.164316,0.5817634,1.3014976,0.78405815,0.21666318,0.7424001,0.045656797,0.27431384,0.42526817,0.30217245,0.72693515,0.5915803,0.44434837,0.59242976,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00695,0.48662388,0.6430203,0.6506371,1.2428712,2.2283404,1.1879276,1.0508947,0.35881817,2.772005,1.701953,0.7713286,0.3752831,0.40533403,0.7317773,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05846,0.317957,0.5306349,0.60596293,0.59714437,6.0034237,0.90582913,2.4520974,0.2849691,0.9056893,0.3655593,0.7534282,0.26186118,0.3122413,0.46155414,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00896,0.66523856,0.8578194,0.6464432,0.74474955,0.2133192,0.80350703,0.040855896,0.26685938,0.4522548,0.34524345,0.9165376,0.53348225,0.50199896,0.60308933,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05627,0.32509243,0.706442,0.74372095,0.8252166,2.2454562,1.116732,1.572037,0.34000817,2.2315288,0.41920438,0.79708374,0.2511474,0.33697736,0.47677973,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00921,0.38985375,0.40437075,0.367471,0.6835322,1.1268038,0.70013285,0.055554412,0.24516982,0.93832797,0.31509826,0.69974315,0.24619578,0.2862529,0.44186747,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00987,0.4929188,0.6594035,0.76540625,1.2016793,3.0095525,1.2525623,0.84931433,0.36880103,2.1739433,0.8389917,0.8477084,0.38079658,0.48409212,0.6844271,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05441,0.42052534,0.5011431,0.44894627,0.51949203,0.24623214,0.7082081,0.040567864,0.30171284,0.52484936,0.32422137,0.7175474,0.50651085,0.44263652,0.36971596,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05086,0.42290935,0.80353844,0.78466594,1.0124085,2.8450923,1.189591,1.7651186,0.5126148,3.776566,0.65813696,0.82387495,0.34818017,0.43912604,0.6184882,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05246,0.5671605,0.7360996,0.730024,2.095134,2.0202346,2.679476,1.1714809,0.39139116,2.8907697,0.61336213,0.80816,0.3465383,0.48872605,0.5904728,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01754,0.4446848,0.73176044,1.1294485,0.58348507,0.26718044,0.7237449,0.044698417,0.27659863,0.5770525,2.1133583,0.7627427,0.42381173,0.59644604,0.42652717,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04488,0.43746778,0.4059102,0.41078135,0.6404146,0.20972727,0.70536286,0.032243583,0.25814238,0.43377253,0.31630194,0.7024145,0.7443416,0.5095505,0.6032889,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04814,0.7118418,1.177377,1.7737725,0.762361,0.24832846,0.8246393,0.047667608,0.31204933,0.47056767,0.34337837,0.8633275,1.2393893,0.45254573,0.6016822,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04220,0.38409522,0.49147975,0.5407728,0.7584432,0.21871,0.66420346,0.04029895,0.48484245,0.51764727,0.34870595,0.7110182,0.5283187,0.6844546,0.656387,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00729,0.4762414,0.6325825,0.64502203,1.2382205,2.1615593,1.1808156,0.98448795,0.36463583,3.0222142,5.416893,0.78602695,0.35446647,0.3999183,0.7244522,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05445,1.1266282,0.59039557,0.57694614,0.6570029,0.22891717,0.75022554,0.042948347,0.28868344,0.4605509,0.31684044,0.7747637,0.7276944,0.3882322,0.51885206,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02962,0.3732899,0.4322779,0.49909964,0.5475754,0.23869632,0.65040433,0.03440521,0.27207437,0.42586085,0.32214937,0.72809327,0.43042615,0.6015143,0.54263854,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03234,0.37932572,0.521087,1.0283741,0.6503112,0.2248527,0.6515037,0.042845827,0.32650855,0.47654808,0.33599296,0.78448915,0.48435763,0.44431573,0.6639649,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05714,0.44040084,0.8849263,1.0481002,0.7147581,0.2761555,1.3283327,0.057265338,0.31836742,0.58167607,0.3889956,0.78601027,1.3067272,0.41880935,0.49768034,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01489,0.5723028,0.5330749,0.7459625,0.75583833,0.26494202,0.75524133,0.054740515,0.27264103,0.475085,0.35531762,0.77882236,0.7839091,0.37434042,0.47910732,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04285,0.8117488,0.5346865,0.6175551,0.7690421,0.22652435,0.76637256,0.055379152,0.2616464,0.40842855,0.31861854,0.72668064,0.5628252,0.46247151,0.5650351,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02708,0.6686805,0.45476398,0.60300934,0.6255129,0.22504117,0.67372733,0.04073919,0.32576883,0.4527387,0.3424433,0.7947111,0.8056634,1.203533,0.80217165,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04029,1.0878788,0.7152429,0.9545095,0.7469198,0.2178204,0.79573613,0.038974877,0.2837795,0.47936064,0.33679304,0.7713145,0.97025365,0.39660025,0.93575543,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06133,0.38614675,0.9269434,0.86201185,1.1536771,3.3327808,1.3474067,2.097141,0.38986936,3.0633917,1.8060997,0.8471403,0.3644935,0.41024527,0.6157475,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00965,0.43218055,0.62694263,0.7123764,1.0840783,2.913302,1.1449081,0.9794583,0.35554123,3.1908731,2.1564932,0.821148,0.40914854,0.42411065,0.7864065,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00445,0.51352876,0.54922277,0.72877496,0.75523275,0.22866103,0.79355395,0.038717113,0.2592957,0.44692084,0.33010718,0.7421076,0.55666894,0.40358582,0.40361068,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01144,0.45001817,0.68197364,0.7166872,1.1618084,2.8390741,1.1553102,1.085322,0.38141853,3.9985604,0.4306423,0.788214,0.39652005,0.42445898,0.7554107,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00433,0.46839803,0.6009563,0.6492301,1.079914,3.0979877,1.0807444,1.0056449,0.37983748,2.5820704,0.76184297,0.7949326,0.35950896,0.38557428,0.7395519,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03673,0.5414381,0.505417,0.51586765,0.6127221,0.22591625,0.6328361,0.036531154,0.31238058,0.42585346,0.3157744,0.7166507,0.6336967,0.38304386,0.60511225,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02535,0.44857568,0.7504132,0.7406236,0.9609067,3.3836548,1.081561,1.4101446,0.41647992,2.2361112,0.9214257,0.7982989,0.38623512,0.42909974,0.7347203,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06579,0.3191257,0.46042278,0.52887577,0.7405759,3.6728694,0.7498515,0.04035411,0.28689152,0.37910482,0.28037664,0.59558153,0.076642506,0.13861422,0.7638615,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02588,0.7319972,1.7654103,3.8726869,0.65461993,0.27149305,0.7296789,0.04817975,0.32035244,0.5033572,7.181358,1.3489333,1.1623406,0.4561965,0.5144233,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03203,0.5123588,0.5453871,0.6194538,0.59414953,0.22523214,0.60083413,0.038879763,0.3437423,0.46591422,0.33703855,0.7570041,0.84754086,2.1715522,0.7460331,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00213,0.7655195,0.4093943,0.4107155,3.846545,0.24532261,2.5928016,0.12026596,0.3018039,0.63031346,0.32231906,0.68362635,0.3379048,0.88775796,0.5456844,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00507,0.41925207,0.5465894,0.51799005,0.90338206,2.0019913,0.9406989,0.8196767,0.3107414,2.0205321,0.35370708,0.7068386,0.28092661,0.3137772,0.61989325,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01791,0.48185426,0.7220218,0.8024151,0.98364884,3.5588996,1.0292535,0.7335692,0.41771978,2.0217059,0.40019205,0.9094291,0.45623034,0.50063896,0.78591526,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00333,0.5760723,0.442295,0.3771772,0.5608552,0.24795327,0.6275524,0.046629164,0.2634332,0.45448178,0.80951977,0.6276204,0.7360185,0.7272668,0.39528543,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04266,0.9149468,0.97585607,2.1399798,0.6292847,0.23312989,0.7876689,0.041738607,0.260589,0.5063938,0.3202708,1.4839023,0.9980721,0.39187324,0.4824364,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01514,1.4237288,1.3776041,2.7804637,0.7398073,0.24537623,0.7606712,0.050786883,0.24818565,0.46749792,0.33756912,0.72374165,0.6130307,0.47724342,0.4729448,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00962,1.420044,1.0097907,2.7644506,0.9195299,0.2352194,0.99853724,0.043856826,0.2869857,0.4637798,0.441956,1.2536138,1.3567884,0.5666138,0.63572586,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06563,0.76593596,0.57733035,0.5472446,4.4093127,0.29337716,2.7105658,0.42485732,0.30820066,0.7043953,0.34654012,0.77802193,0.5916333,1.1059685,0.51022094,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01802,0.642588,0.6320179,0.8195475,0.5930541,0.29887146,0.659071,0.0548595,0.26580197,0.6036953,0.35276064,0.72494966,0.70812577,1.4415307,0.39949295,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02540,1.7715225,1.4812069,0.5077571,0.5679232,0.23296863,0.6987794,0.04236469,0.27386585,0.4296348,0.32159024,0.717656,0.3741902,0.30952257,0.5136953,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04189,0.76726097,0.92420954,1.1114416,0.57454157,0.2118047,0.70498854,0.035292327,0.26668793,0.46003905,0.29904184,0.8276996,0.39329466,0.2899347,0.39098784,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01854,0.76901627,1.5671611,0.71626616,0.73523873,0.28152955,0.82923234,0.05245015,0.2724346,0.5227089,0.49345928,0.9674256,0.60745555,0.4529494,0.40440422,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05977,1.4150661,1.1293066,1.6851393,0.98645395,0.21494137,1.0503304,0.044092827,0.37092003,0.46996224,0.35833952,1.0153253,1.1644183,0.5210549,0.8019554,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05194,1.0803536,1.1473327,2.003155,0.6528001,0.2332047,0.67112863,0.054514296,0.3096304,0.49504322,0.3318644,0.8731476,1.2633413,0.44492036,0.5772419,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01544,0.40461102,0.42875496,0.45082244,0.73255914,0.90577227,0.7708588,0.061392467,0.30047357,1.3644918,0.3635961,0.7814686,0.34167683,0.37346658,0.68187666,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03702,0.4590828,0.6072006,0.7447489,0.57621133,0.20439082,0.6740251,0.035061195,0.26668456,0.38918263,0.3145392,0.66074806,0.64256924,0.3678378,0.5402381,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06456,1.0542278,0.70046073,0.73915017,3.7495148,1.6636177,3.3366342,1.1390918,0.39989364,1.2698572,4.4384594,0.8011685,0.63661015,0.99713653,0.6391312,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00232,0.44544163,0.5807041,0.5883063,0.9765332,2.3831592,0.94237405,0.78155684,0.38484904,1.9018706,0.40308174,0.7505758,0.30880743,0.34279543,0.59356886,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03115,0.52017033,0.5607932,0.75891393,0.88338083,0.27712634,0.83479774,0.06266168,0.7526542,0.5567383,0.41789055,0.84971184,1.2534672,0.65608716,1.8023723,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02985,0.40620232,0.70762926,0.6966645,0.8800248,2.6781416,1.0699155,1.3381617,0.36222586,2.6535532,0.39064294,0.78275836,0.3376782,0.37707832,0.61217934,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00089,0.6293138,0.55691594,0.4914432,0.6930729,0.24002829,0.7473105,0.047765583,0.26709774,0.48670202,0.33211777,0.7536466,0.7344305,0.6731695,0.41931698,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02582,1.2766639,1.6026591,1.5250531,0.6418894,0.25951907,0.7830939,0.04058337,0.31249487,0.52888423,0.38941562,0.96822274,0.81313485,0.59489447,0.5053416,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03708,1.4948978,0.81577784,0.8754877,1.0953596,0.22639753,0.9724941,0.054532412,0.3614102,0.43918028,0.35023668,0.91759104,0.85716575,0.6448879,1.0369736,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04240,0.4702909,0.5477558,0.6914012,0.5824998,0.2305859,0.6727645,0.042495135,0.2746832,0.45765808,0.31229487,0.7167136,0.3204674,0.33612338,0.51881504,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01729,0.38730946,0.43653083,0.4719265,0.5630386,0.25603798,0.7156786,0.04207938,0.2641008,0.4749565,0.35041887,0.7345137,0.28573748,0.88602066,0.4087622,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06278,0.2944792,0.50752634,0.505847,0.53513575,3.761401,0.64020944,0.08314222,0.26896137,0.8618885,0.32447478,0.690681,0.24365488,0.27880082,0.44298562,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02953,0.9921034,3.1053703,3.2513158,0.5482472,0.25165474,0.6560656,0.03761225,0.29538682,0.4461473,0.32155272,0.72727615,0.4829605,0.33676136,0.42511195,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05088,0.4415944,0.5004446,0.5709496,1.9142812,0.36538163,1.539903,0.22503465,0.31864196,0.75206506,0.35560358,0.78651255,0.78659254,1.8677864,0.50917685,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00305,0.7546215,0.9580232,1.3371606,0.6726226,0.25295848,0.70811063,0.047085296,0.25933817,0.50535625,0.33860916,0.85165054,0.43278673,0.29048184,0.3100122,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06640,0.4192172,0.6449071,0.6675105,1.057344,2.0551403,1.3045741,1.4488147,0.37610313,1.6823965,0.42327845,0.78171384,0.30309105,0.43832365,0.78319544,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05793,0.33594102,0.76421833,0.86009437,0.9293029,4.8775716,1.3283734,3.8401508,0.36476305,1.9752457,0.7726779,0.86334294,0.4661595,0.4553555,0.5886838,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06054,0.32546175,0.74216926,0.71184266,0.7207769,5.8775597,0.9377704,2.3722906,0.33175376,1.3369981,0.36037353,0.83153987,0.3977051,0.42699674,0.66585827,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00835,0.45604452,0.6257334,0.6322526,1.1066623,3.8734684,1.2023002,1.3008206,0.29186162,2.4497569,0.36726663,0.8217656,0.38661614,0.4041867,0.6064787,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00276,0.70532125,0.7277359,0.9469787,0.72877103,0.2522883,0.742431,0.046297405,0.28675047,0.5286579,0.36542568,0.78545797,0.7022949,0.3338774,0.44789502,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00683,0.40987486,0.6391967,0.63239115,1.0338125,2.458507,1.0849802,0.943573,0.39863002,2.421241,0.36464906,0.72968197,0.3322153,0.35032833,0.6358844,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05454,0.76682216,0.5183597,0.46761754,0.5673482,0.23609117,0.7376514,0.03979959,0.27928707,0.5234991,0.31735545,0.74682945,0.5433177,0.34812683,0.34808314,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01858,0.40898222,1.031694,1.5948018,0.5061581,0.23043954,0.6372811,0.031047575,0.28712693,0.49071512,0.3291878,2.1866634,0.7325949,0.4054267,0.41432962,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00905,0.72278,0.59053785,0.5671977,4.015383,1.7952508,4.5886526,0.8159183,0.39853638,2.4065764,0.41826242,0.7357066,0.3516318,0.6529264,0.5429682,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01646,0.90664816,2.4768047,1.142838,0.68568873,0.23488729,0.79329985,0.036316983,0.33711618,0.51560396,0.37423572,0.85224694,1.6147859,0.7418913,0.5988291,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00179,0.43755478,0.40817496,0.37846774,0.68787843,0.22776745,0.6807898,0.03842033,0.26156557,0.4821542,0.32893875,0.69643205,0.31941977,0.7899774,0.40490255,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01963,0.4386784,0.6370327,0.6181766,0.84772104,2.6140878,0.9977788,1.0938637,0.34449774,2.299587,0.38092208,0.82833135,0.3811531,0.39943075,0.75277436,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02474,0.95700073,1.6608126,3.3154233,0.83692336,0.2858256,0.919852,0.055256456,0.3558482,0.51826835,0.63311785,1.2431428,0.90104544,0.55366313,0.7394605,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06116,0.32825157,0.4960786,0.7106964,0.68705696,5.727524,0.9798602,2.9239318,0.27404627,0.47992155,0.32213262,0.79675233,0.31215072,0.33037177,0.43154204,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04167,0.3515247,0.37080437,0.41232905,0.53287894,0.19701557,0.61415404,0.04422709,0.25913736,0.3936822,0.29959267,0.64685726,0.52493,0.38040766,0.5670341,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03350,0.62551475,0.48507708,0.4977306,0.5948354,0.21950473,0.70112914,0.03524567,0.2802825,0.4300824,0.31633335,0.70796,0.34767544,0.3971143,0.54185396,BM-Her2N75-17
BM-Her2N75-17_scene059_cell04323,0.38622338,0.43160462,0.686379,0.55097497,0.22657593,0.68525857,0.049198482,0.2484575,0.4379171,0.32158872,0.688986,0.67812496,0.37341028,0.51081043,BM-Her2N75-17
BM-Her2N75-17_scene059_cell03667,0.5333896,0.43887636,0.4833238,0.578614,0.2207803,0.65388435,0.035980612,0.24986164,0.4093297,0.29254457,0.65780866,0.37537548,0.9702376,0.5169727,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05893,0.6591979,0.9339903,1.7941914,0.68499327,0.20924746,0.88920426,0.03154673,0.2835436,0.47228354,0.3957402,1.1583152,3.4107168,0.50180626,0.47878218,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05227,0.34472698,0.7669452,0.81064737,0.86654526,3.6603413,1.1855838,1.8630649,0.37144163,2.4599519,7.3814135,0.8282363,0.35878956,0.4381672,0.6403973,BM-Her2N75-17
BM-Her2N75-17_scene059_cell06263,0.34725466,0.6242042,0.62655455,0.8337074,3.7563488,1.1232479,1.5291284,0.31460485,1.3632375,0.42730963,0.8159886,0.33671412,0.37612587,0.6921076,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01269,0.43569842,0.5269765,0.51944035,0.7547528,2.5647774,1.0256354,1.1040967,0.30227095,0.90517986,0.36125368,0.7603344,0.2599381,0.297874,0.5556164,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02728,1.3919784,0.64671016,0.8215638,0.9004599,0.24277778,0.80402917,0.05221587,0.34172916,0.42696244,0.34915692,0.8611309,0.72536737,0.62391996,0.9635314,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02830,0.3888992,0.68951863,0.68268424,0.803957,1.7001636,1.0187696,0.8522006,0.34290978,2.0805945,0.641197,0.8020314,0.3296923,0.3743479,0.5951383,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00948,0.39490208,0.40419075,0.38458702,0.7171961,1.0913768,0.7188307,0.052276775,0.2671223,1.1115178,0.34135583,0.75085247,0.29951406,0.33420357,0.5748445,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05730,1.05287,2.4511905,3.3985853,0.65985435,0.21784624,0.7654862,0.033293094,0.33414415,0.47610906,0.33187106,0.83992344,0.9723708,0.36472806,0.55774564,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00892,0.29433224,0.34434545,0.39442435,0.6253933,0.20690563,0.5784491,0.031127734,0.35749367,0.4465632,0.3063625,0.645225,0.2903134,0.34520057,0.58267,BM-Her2N75-17
BM-Her2N75-17_scene059_cell05505,0.39918873,0.7866422,0.8105069,0.94507223,2.8040633,1.1604285,1.405708,0.38996217,3.3266695,0.43760878,0.85786927,0.3849893,0.42341852,0.65718645,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00358,1.16361,0.5727249,0.50112164,15.643539,0.34007397,11.963463,0.43259013,0.30558392,1.1077648,0.36355612,0.7710578,0.6394326,2.2008803,0.68980527,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01463,0.55998397,0.70494163,0.75926316,1.1493592,3.128048,1.182015,0.8533825,0.41395694,2.2955272,0.4379928,0.9506342,0.47437298,0.522448,0.7955726,BM-Her2N75-17
BM-Her2N75-17_scene059_cell02587,1.2644587,1.3658472,0.52729523,0.57347125,0.2326812,0.6856385,0.042598233,0.26933903,0.4482439,0.32097152,0.8850553,0.5829401,0.56435645,0.46998128,BM-Her2N75-17
BM-Her2N75-17_scene059_cell00576,0.42610046,0.658139,0.6678911,1.0216857,3.5266929,1.1909201,1.4617184,0.32212356,2.159378,2.2603312,0.7693266,0.35430434,0.3675613,0.74158126,BM-Her2N75-17
BM-Her2N75-17_scene059_cell01900,1.0708997,0.89629495,2.0089004,0.6516961,0.24846539,0.7382321,0.04751792,0.2646345,0.48726866,0.34033963,0.8488467,0.57862806,0.31928813,0.38344967,BM-Her2N75-17
