,CD44_Ring,CD45_Ring,CD4_Ring,CK14_Ring,CK19_Ring,CK5_Ring,CK7_Ring,ER_Nuclei,Ecad_Ring,Ki67_Nuclei,PD1_Ring,Vim_Ring,aSMA_Ring,pHH3_Nuclei,batch
BM-Her2N75-15_scene049_cell05318,0.22091254243185585,0.5330883112081486,0.4838385527745649,0.49248399112577684,1.0589963150037272,0.5042930052708736,1.3735242112886081,0.5737467460546735,0.7536760235958657,0.3669799887498997,0.7973530591474038,0.41301988032536163,0.3809081730895485,0.6407004511387161,BM-Her2N75-15
BM-Her2N75-15_scene049_cell00531,0.2567987071476763,0.5604713326663111,0.5880742453703602,0.6842053309292287,1.4336242768674288,0.5171629668509083,1.468729491095176,1.0072316982732934,1.2765013101558282,0.3629676085572721,0.8481643236812316,0.6352398697121403,0.5416284415273415,0.7656900961877059,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03685,0.4148682973718494,0.6539844876922173,0.6010753907037812,0.5951727130507284,0.2490617535989606,0.5612086250154964,0.17978052081438173,0.37489180122281096,0.3464499303469624,0.3336023024283683,0.8279681280417408,1.1677229778477511,1.858154848519393,0.7606032036092336,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04516,0.2657267596861933,0.6230648715137316,0.6390071139039953,0.7293458730339688,1.5378931698670362,0.5772574849114561,1.6367026777671405,0.5356920069301951,1.8083130098117817,2.3429165694651637,0.7916695140121912,0.515723341580103,0.5249896507084317,0.7122463109095913,BM-Her2N75-15
BM-Her2N75-15_scene049_cell01282,0.2525175287885743,0.6462198784266281,0.6132412383679493,0.6940133879881938,1.3664465153996315,0.5938536715160991,1.3208326053751676,1.500863550907292,0.6099521511619881,0.40873737820035444,0.8714479460476173,0.5977069665349651,0.5747629209969622,0.9051746481543512,BM-Her2N75-15
BM-Her2N75-15_scene049_cell02028,0.26591377983940717,0.660074705467627,0.6102741498131395,0.7808170872241973,1.625025986143622,0.6681917143578917,2.5483303294303137,0.9470748557156778,1.336765315623023,0.4931352096845513,0.8990468900294443,0.5672724214311871,0.5631297294739273,0.6151819763868819,BM-Her2N75-15
BM-Her2N75-15_scene049_cell04675,0.2538002483262319,0.6089873203102335,0.6077416216817929,0.630876942980752,2.9014966252517462,0.6058326156647176,2.7494653093268444,0.4580692395887341,1.1953029133992537,0.41350356037960423,0.8440455577644503,0.7301756247575126,0.4914586184817124,0.6420464835501073,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03688,0.396070147677256,0.7657273901676396,0.6232328082904542,0.37396979192335345,0.237265264860166,0.42763960982485216,0.16592353288521816,0.40850693927908055,0.3477414452494245,0.38123576010897675,0.7751359998884602,1.005117085316494,0.43411592506755947,0.770790988201095,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03846,0.23412949966332275,0.5650288083602306,0.515048458567433,0.5362775519355097,1.6120366742246701,0.5089805972351878,1.660521317838238,0.9225716673554821,0.9240749028564129,0.39663158931649395,0.7939700216097333,0.4473793673536101,0.42262420700215875,0.5514891926133273,BM-Her2N75-15
BM-Her2N75-15_scene049_cell03910,0.3712736754176171,0.5577786304258421,0.5299929817927089,0.35588096063864694,0.21208700717782158,0.44208770775815487,0.12825077410870828,0.3344405598963405,0.31439553059018877,0.3494385625131625,0.7618074517544311,0.9550101946664237,0.461368136573059,0.5338719002525874,BM-Her2N75-15
