,HER2,Vim,CD20,CD3,CD31,CD4,CD44,CD45,CD68,CD8,PD1,PDPN,aSMA,CK14,CK17,CK19,CK5,CK7,Ecad,ER,Ki67,LamAC,PCNA,pHH3,batch
JE-TMA-41_scene01_cell2996,0.6189198,10.266927,17.949783,2.0026648,5.038127,14.408468,3.5750299,1.5779798,1.1753321,1.147684,1.1232052,22.992655,1.4679419,1.1127862,1.674704,0.37663558,0.09291403,0.14081287,0.5763471,0.31630424,0.04331727,0.7618979,0.36059627,1.5800463,JE-TMA-41
JE-TMA-41_scene01_cell547,0.49410123,0.63187546,54.007965,1.4187548,2.5381315,4.703307,0.73192334,1.2076981,3.428782,0.8930672,11.409862,1.9637938,0.0018676687,0.9116443,0.009815101,0.3541332,0.115289025,0.11222408,0.6813109,0.29248562,1.6504557,0.70730275,0.9605887,0.8852638,JE-TMA-41
JE-TMA-41_scene01_cell767,0.4916631,3.2467437,40.450138,1.2426326,1.673976,3.1752486,0.5736356,1.1047506,10.647389,0.8539441,4.2377105,2.3686926,0.0044986047,1.0809205,0.012283307,0.3499844,0.13957961,0.11967453,0.74186033,0.5773684,13.754548,0.74410045,1.9193062,0.6810179,JE-TMA-41
JE-TMA-41_scene01_cell210,0.567125,8.764285,28.669153,1.0315136,3.1285975,1.8099679,1.4255407,1.0801244,1.6372449,0.9969651,0.59754795,4.677749,0.67656267,0.9112966,0.10962958,0.35237995,0.18024561,0.14901723,0.98113275,0.4533298,0.525946,0.7751379,0.43422484,0.73520833,JE-TMA-41
JE-TMA-41_scene01_cell145,0.50186485,3.4131417,11.931827,1.0366975,17.8185,1.5093169,2.1482599,0.93829364,1.6312748,1.0914624,1.127826,11.018308,0.39325207,1.2080886,0.16404513,0.357505,0.25775173,0.11567847,1.2329409,0.75429094,0.24497035,0.8950895,0.62049574,0.043970097,JE-TMA-41
JE-TMA-41_scene01_cell1445,0.59187007,7.745774,10.639785,2.4026077,2.349149,20.184162,3.138848,1.5270677,0.626412,0.8950738,1.2677296,3.8857245,0.983556,1.0717119,0.30948052,0.37982336,0.1425733,0.13633275,0.5789827,0.3424902,0.047128774,0.7269618,0.5108007,0.89854646,JE-TMA-41
JE-TMA-41_scene01_cell3101,0.57990927,6.61335,20.440474,1.0310463,20.389214,1.8379152,2.1132889,1.3007871,1.6106579,1.4547669,0.7537348,7.6101913,0.11489678,1.1409894,0.7636255,0.3780217,0.07508703,0.13949928,0.60063726,0.19099164,0.02989202,1.0093423,0.25204346,0.6051121,JE-TMA-41
JE-TMA-41_scene01_cell1551,0.4377047,16.708681,14.047476,1.7051529,6.8758597,4.190955,0.75363946,0.9745577,0.9359693,0.6599111,1.6052796,93.36018,1.0165471,0.94421893,0.34202224,0.35709825,0.18963495,0.110919826,0.55465186,0.39994627,0.22155605,0.69793504,0.3926919,0.15961449,JE-TMA-41
JE-TMA-41_scene01_cell2654,0.7136465,6.573575,17.311737,1.3880378,2.065085,4.875829,1.6859761,1.4630532,0.7741674,0.7060033,1.1687793,15.473304,0.5473051,0.9009516,0.13753548,0.36123288,0.054467265,0.15972388,0.5274151,0.47390252,0.17920004,0.7663735,0.43528602,1.2366334,JE-TMA-41
JE-TMA-41_scene01_cell3453,0.59412646,8.01256,8.292213,1.9586041,12.530198,3.7026868,1.5537578,1.227995,1.0802014,3.0593798,1.3892162,4.509345,1.0391029,1.6185843,1.1642555,0.36541608,0.08098388,0.1433387,0.56951505,0.27508414,0.24095139,0.7886236,0.48227772,1.7860025,JE-TMA-41
JE-TMA-41_scene01_cell2016,0.43131238,0.65763855,6.481929,0.92567223,1.0357474,0.7401916,0.2818922,0.6803599,0.2063001,0.1795394,0.26584104,0.18299949,0.28046143,0.76164114,0.125874,0.34431762,0.090247795,0.11163761,0.49188033,0.3172329,0.16307767,0.63311744,0.20010345,0.8335862,JE-TMA-41
JE-TMA-41_scene01_cell829,0.47276214,4.375292,12.269845,1.5633509,1.3084635,6.3966894,0.9669084,0.899577,1.8148683,0.8122934,0.6742525,3.060702,0.31120345,0.88104415,0.44371608,0.35425857,0.16229343,0.15369678,0.5319571,0.36496854,0.18817255,0.7997534,0.22434697,0.36529782,JE-TMA-41
JE-TMA-41_scene01_cell3052,0.94943213,5.1437917,20.750484,1.6402436,4.936179,7.6816206,2.0852613,2.1099482,2.2034652,0.9650764,18.898075,21.73828,1.6674944,1.3861165,0.91149396,0.37977025,0.113728225,0.18404856,0.5952503,0.581256,0.3319901,0.7249001,1.0129632,3.805461,JE-TMA-41
JE-TMA-41_scene01_cell1665,0.6029207,6.302734,7.0389113,1.4555401,19.651808,6.384942,2.0373178,1.1245378,3.8168628,1.0562215,0.37831378,2.0024648,1.6286788,1.0205594,0.23576982,0.3602782,0.06153166,0.15097293,0.567553,0.37034348,0.1809715,0.7705627,0.074565694,0.4328702,JE-TMA-41
JE-TMA-41_scene01_cell2711,0.6891079,6.291275,32.996788,1.2029849,3.9914145,5.769456,2.167582,1.6173204,1.4067856,1.1775678,1.4882419,15.815104,0.46397203,0.95661247,0.11031027,0.35964078,0.05879395,0.1812231,0.53873664,0.43898457,0.18414636,0.7612865,0.3213665,0.8106737,JE-TMA-41
JE-TMA-41_scene01_cell3267,0.6087092,5.4483185,12.15833,1.8159838,3.9717076,7.7590976,2.0617106,1.3102912,1.9222507,1.4980664,2.390772,12.063094,0.33550122,86.605576,72.53951,2.1130385,27.197886,0.4266579,5.9370136,0.74264884,1.1352624,1.0751364,0.71855325,0.2713881,JE-TMA-41
JE-TMA-41_scene01_cell3349,0.5647426,1.049019,11.656747,1.4148697,1.750326,6.143139,1.5227188,1.339366,1.7443378,1.4608134,2.3820803,9.627223,0.08100777,37.201885,37.233273,1.6078457,11.361904,1.3036455,3.5123115,0.9238888,1.0206257,1.641782,1.4605519,0.85284543,JE-TMA-41
JE-TMA-41_scene01_cell1875,0.5052825,15.018037,9.764189,1.695852,17.8253,7.7611957,2.9975657,1.2171233,0.3869032,1.1221367,1.4394628,3.6253767,3.8744118,1.125495,0.058021713,0.34417677,0.07693137,0.12730005,0.55531603,0.76456296,0.24386817,0.9318126,0.37777638,0.78439415,JE-TMA-41
JE-TMA-41_scene01_cell2648,0.7374227,7.691115,23.444338,1.7269019,2.7518258,10.531353,2.1092463,2.009327,1.3426336,1.4134344,2.552043,24.148977,0.88681346,1.1002567,0.1774114,0.3643062,0.11733102,0.18278341,0.54643935,0.6628698,0.42118406,0.86916083,0.5494414,1.3816439,JE-TMA-41
JE-TMA-41_scene01_cell2673,0.54791534,6.2777095,11.352555,0.91758883,2.648357,0.5073613,0.7582683,0.919547,0.23792052,0.60174364,0.20743923,16.973352,0.41018435,0.8665598,0.18410529,0.37048334,0.032289907,0.13522278,0.542659,0.12662318,0.015480071,0.6902217,0.023376869,0.639654,JE-TMA-41
JE-TMA-41_scene01_cell1873,0.5317786,13.199819,16.30546,1.6716537,22.783278,11.860817,2.5410066,1.3596923,0.4936459,1.2020745,1.9115454,87.86836,1.1886703,0.94249177,9.571351,0.352228,0.07445529,0.11949488,0.56909144,0.5682337,0.8090012,1.2518033,0.5176857,0.65779674,JE-TMA-41
JE-TMA-41_scene01_cell1733,1.2020582,13.997255,9.072385,2.0198874,2.9733546,5.435615,2.99518,1.4333361,3.7223933,0.69752717,0.7711937,16.43427,5.9470963,1.635245,1.82173,0.35726523,0.23809946,0.22179043,0.5924974,1.302472,0.23127188,0.9480784,1.6792974,6.91926,JE-TMA-41
JE-TMA-41_scene01_cell102,0.547606,0.45708814,27.656103,1.0314109,2.2126427,1.3908703,0.5129138,1.0041687,0.5731223,0.84207404,0.7243391,1.3077965,0.0036113283,0.88939315,0.017625436,0.3727968,0.088859595,0.112998806,0.7862954,0.28545395,27.04912,0.7525718,3.1648815,1.2543635,JE-TMA-41
JE-TMA-41_scene01_cell878,0.5261665,0.4852034,44.213543,1.489261,1.4201021,4.8697004,0.7191013,1.2857862,0.22091006,0.98326325,5.60221,2.6708941,0.0012031602,0.95568615,0.016540946,0.34873414,0.15388323,0.118947625,0.5808242,0.52016836,15.748501,0.72342473,3.4667864,1.1561654,JE-TMA-41
JE-TMA-41_scene01_cell2554,0.36953968,6.6612916,5.1623363,1.8404928,2.8214872,9.4439535,0.9113398,1.1876012,0.20228362,0.97947615,0.07106025,0.7517561,0.17604263,0.37773323,0.09225086,0.3687437,0.0,0.084576055,0.62664765,0.30047223,0.15271486,0.8048363,0.015001858,0.07871673,JE-TMA-41
JE-TMA-41_scene01_cell864,0.5948066,3.6471624,28.585434,1.0038049,5.5703998,1.266587,1.5810533,1.1547918,1.5464275,1.1988505,0.6434338,3.4382682,0.12024271,0.8695876,0.05067696,0.38162982,0.124469645,0.12922622,0.6495472,0.2545404,0.078327134,0.77193075,0.50969535,0.8792698,JE-TMA-41
JE-TMA-41_scene01_cell321,0.60736775,4.0686707,19.957304,1.4999547,3.035163,7.0413537,1.285355,1.2695101,1.1709675,0.95624226,1.7630607,3.0898232,0.12235819,0.85559535,0.18787734,0.39619958,0.17308515,0.14049987,0.8753746,0.22649676,8.098485,0.77139336,1.0371295,1.3734779,JE-TMA-41
JE-TMA-41_scene01_cell3500,0.6712819,6.7953978,8.649559,1.702878,9.65644,10.560782,6.879916,1.3144835,2.6108377,1.4353148,1.2589483,29.859814,0.9224922,47.736946,67.71933,0.5414134,12.297862,0.16537608,1.840843,0.36567122,1.2931871,1.367004,0.7142147,1.0446042,JE-TMA-41
JE-TMA-41_scene01_cell2116,0.5007023,0.32083753,17.146732,1.0255421,0.8406943,1.2445209,0.54997355,1.1405247,0.5434109,1.0925707,0.29061866,0.2568389,0.02529163,0.5357901,0.006667078,0.35040286,0.02971366,0.0918354,0.54593486,0.27313223,14.253133,0.758949,1.5187672,0.06732034,JE-TMA-41
JE-TMA-41_scene01_cell143,0.6219302,3.746028,18.138556,1.1153854,2.4989343,6.489105,1.513903,0.9882465,2.068584,0.8595096,0.70018107,3.8883147,0.054062862,0.9734616,0.14757363,0.3573734,0.12775962,0.16476539,1.0224864,0.5030731,0.90882564,0.8459078,0.6058028,2.1081257,JE-TMA-41
JE-TMA-41_scene01_cell934,0.60527503,4.1091075,39.007412,1.0408751,4.278005,3.1830504,2.5075889,1.288861,1.8908912,1.2469407,0.7365117,3.1736917,0.08467724,0.8218987,0.04025286,0.38303933,0.107940845,0.13424976,0.6830473,0.19781615,0.07171583,0.7726527,0.40054822,0.47654372,JE-TMA-41
JE-TMA-41_scene01_cell1153,0.32597464,3.356082,30.239656,1.1559592,4.5104246,12.228972,2.6355653,1.1999232,0.7890639,2.331056,0.2937976,0.39117128,0.0,0.40025684,0.0,0.39069673,0.10369512,0.07979201,0.6403234,0.010480483,0.03828581,0.7237719,9.118233e-05,0.0,JE-TMA-41
JE-TMA-41_scene01_cell3087,0.50582486,3.7650301,15.276073,1.3577955,2.6351938,4.5514126,2.371683,1.270691,0.80132407,2.6429424,0.31897092,61.88521,0.16200176,53.926712,64.965515,1.7090412,19.971375,0.5449671,2.0680206,0.45184058,0.5725888,1.1180793,0.08076832,0.021607812,JE-TMA-41
JE-TMA-41_scene01_cell2715,0.6563077,6.549161,39.233505,1.0693724,3.1111462,1.9786382,1.9803405,1.5217845,0.75222236,1.016281,0.4505789,20.22532,0.57612085,0.8383185,0.11638634,0.355096,0.039487276,0.16161004,0.53955805,0.5482961,0.30595088,0.758681,0.29133055,0.8441491,JE-TMA-41
JE-TMA-41_scene01_cell1586,0.47808838,1.5459288,17.091183,1.7840565,3.3403935,3.3963203,2.0032668,1.2645857,1.2650597,1.6684896,1.9366792,0.9124601,0.00030723555,1.0062367,0.000607202,0.36115387,0.09292318,0.12728979,0.56373787,0.4594602,2.9462848,0.7519855,1.0320537,0.56865823,JE-TMA-41
JE-TMA-41_scene01_cell1722,0.50616723,0.5194341,36.710873,1.0711099,1.5007153,2.136674,0.51686126,1.4063164,0.5942237,1.4258633,0.30576524,2.6714387,0.006503562,0.901417,0.012241192,0.35896143,0.07338099,0.13757284,0.5772908,0.42109793,12.598822,0.79027766,2.7571702,0.6908615,JE-TMA-41
JE-TMA-41_scene01_cell1698,0.50029397,0.25997087,31.076723,1.084896,1.4765369,2.2216609,0.38065818,1.2624804,0.60248345,1.3225328,0.5382272,0.16306217,0.0060178246,0.9008642,0.005192211,0.35762915,0.058370743,0.13943,0.56364983,0.43154916,16.295439,0.784455,4.914492,0.49190468,JE-TMA-41
JE-TMA-41_scene01_cell1979,0.51228994,0.4511014,26.163385,1.0804708,1.4248432,1.7182822,0.40138838,1.1880685,3.7348163,1.2730182,0.42978397,0.20481874,0.0,0.9398546,0.0048475796,0.35475093,0.024454761,0.13543469,0.5853784,0.6184928,28.552563,0.7995526,4.9027734,0.53044283,JE-TMA-41
JE-TMA-41_scene01_cell932,0.8073506,6.286086,34.743225,1.0136037,5.040233,1.9947671,2.1228557,1.2461746,27.945953,1.5055283,0.6455214,5.925144,0.8890725,0.96458185,0.5742755,0.39442357,0.15018696,0.14840278,0.6617435,0.17164792,0.07334817,0.7665946,0.22884578,0.44381046,JE-TMA-41
JE-TMA-41_scene01_cell318,0.620264,0.22211702,28.452894,1.1248618,2.656973,2.5835714,0.58263755,1.1069689,1.2901672,1.0772057,2.8861654,2.516246,0.035713263,0.98997545,0.16682434,0.36964083,0.1503588,0.124450035,0.83030504,0.27834007,11.096516,0.74146,2.9913697,1.1760792,JE-TMA-41
JE-TMA-41_scene01_cell541,0.6301096,2.648065,32.570957,1.0330368,4.4296737,2.9023783,1.5545374,1.2267913,1.3136091,1.133795,1.1008388,2.0106401,0.007338707,0.88865274,0.030775214,0.38076672,0.1060211,0.13162512,0.7855101,0.20206502,1.6901637,0.75050473,0.54841226,1.2926809,JE-TMA-41
JE-TMA-41_scene01_cell2124,0.46559006,0.26997405,4.063702,1.145402,1.8747988,10.420803,1.1233345,0.7666757,0.21490103,3.0572767,0.0838265,0.29500926,0.0,0.70160747,0.017109577,0.35440016,0.0030200405,0.12903093,0.50022405,0.33105245,0.10729344,0.6800498,0.001959822,0.051337313,JE-TMA-41
JE-TMA-41_scene01_cell2569,1.2142038,18.259188,6.093089,2.2674417,3.3347335,17.366396,2.3606367,1.4972233,34.05309,0.7533764,1.6128075,14.914717,3.430942,0.9399728,1.1737341,0.3978653,0.14674169,0.13346612,0.595289,0.3795847,0.02720902,0.73841727,0.37899935,0.1837252,JE-TMA-41
JE-TMA-41_scene01_cell2619,0.5602177,6.2212415,7.498626,1.2871435,1.1246434,5.103033,1.0836684,0.98915404,0.8936022,0.39061448,0.49041557,13.283951,0.6752276,0.5359943,0.038310148,0.35951278,0.027196875,0.13010907,0.50594234,0.3287648,0.11126291,0.7720927,0.063805535,0.27125454,JE-TMA-41
JE-TMA-41_scene01_cell1321,0.54752433,4.6577663,4.6739483,1.0868632,6.244895,1.8211938,0.6053292,0.7584458,0.58010143,0.3962561,0.07272371,2.132406,0.22848563,0.78525025,0.27213904,0.36405492,0.03405244,0.13222855,0.5215069,0.35554615,0.8294217,0.7678648,0.2558586,1.1243641,JE-TMA-41
JE-TMA-41_scene01_cell1508,0.4935026,2.464099,7.5862994,1.7944372,7.1793656,17.438816,2.9747078,1.0753589,1.5798246,5.0079575,1.0970616,7.9366884,0.4062993,0.7838171,0.24670798,0.37225553,0.0,0.116273694,0.61102253,0.14097805,0.07035291,0.78746784,0.16559033,0.10304235,JE-TMA-41
JE-TMA-41_scene01_cell619,0.51052785,5.487786,25.193434,1.1223093,2.5574195,2.6313705,1.5433508,1.0785317,2.276153,1.0333465,0.65934676,5.5875096,0.20740418,0.8551436,0.027503591,0.3533913,0.14903125,0.15986973,0.8710372,0.56698996,0.20535691,0.77571756,0.4607272,0.6961609,JE-TMA-41
JE-TMA-41_scene01_cell695,0.546932,0.24895503,65.080246,1.2922624,2.8558998,5.6219335,0.741758,1.2940506,0.72078097,1.111234,6.0259433,7.8629804,0.0,0.908005,0.005064578,0.3640434,0.10384217,0.109434865,0.80291104,0.25107586,12.524123,0.7315568,4.0511537,0.56073475,JE-TMA-41
JE-TMA-41_scene01_cell3359,0.5453557,11.248998,14.395909,1.1030127,29.860403,2.188874,4.205357,1.2108374,2.1895542,1.2373483,0.8603772,22.393948,1.1647562,1.8878815,1.5880984,0.37702325,0.087464705,0.13225606,0.62686306,0.25149897,0.04540583,0.89022285,0.30101568,1.8974879,JE-TMA-41
JE-TMA-41_scene01_cell844,0.6737263,5.6154146,31.32456,1.2082361,5.1287885,3.7167075,2.23857,1.3154218,0.9067548,1.1331359,0.9968517,6.136579,0.7295623,0.9003589,0.15808468,0.40037033,0.16546498,0.15031488,0.6174801,0.32913202,0.25039378,0.7485485,0.43148026,1.0952401,JE-TMA-41
JE-TMA-41_scene01_cell3046,0.53828007,11.191921,14.245985,1.3159417,4.6526976,8.345954,2.8172336,1.3634286,5.689282,1.3092422,1.1352013,45.40385,0.7010398,1.3879875,1.6292368,0.38342917,0.085427456,0.13085969,0.6222473,0.16805573,0.098339066,1.6567491,0.3546614,0.61981744,JE-TMA-41
JE-TMA-41_scene01_cell453,0.5031273,0.28317472,49.121044,1.03865,2.4088273,1.517114,0.57145476,1.1479284,0.9584671,1.0479763,1.0709966,1.4217241,0.0015444814,0.960408,0.020456143,0.35640082,0.14530872,0.11313462,0.7416572,0.33932433,22.593037,0.741861,2.0973976,1.4434024,JE-TMA-41
JE-TMA-41_scene01_cell3190,0.582282,1.4849284,8.447722,2.1303186,1.1770021,7.472069,1.5242772,1.3660171,0.81524295,1.2212182,5.4401684,53.601788,0.11134399,102.17262,101.81731,0.37226272,26.611526,0.15779121,2.878202,0.775509,1.0455927,0.89278233,0.9143223,0.12013742,JE-TMA-41
JE-TMA-41_scene01_cell933,0.5382175,1.8311292,36.87101,1.4202461,4.0469594,5.664534,1.9532152,1.241353,2.2807336,1.4351772,3.0424144,7.394002,0.015330038,0.9489016,0.00608582,0.36372322,0.10775435,0.1138686,1.0108523,0.19460936,9.8992605,0.7281521,1.7039537,0.81066346,JE-TMA-41
JE-TMA-41_scene01_cell2647,0.39682287,1.45563,9.940105,1.3387188,1.0364393,3.1971745,0.74819,1.0032926,0.071069464,0.1960191,1.3810633,0.25259182,0.0,0.47568795,0.0,0.35530454,0.0048210383,0.13193758,0.514424,0.12773022,0.23857959,0.7676097,0.040970184,0.066737816,JE-TMA-41
JE-TMA-41_scene01_cell2364,0.5585308,11.455846,12.254076,1.6972622,4.567062,7.5076394,2.0430155,1.1953603,1.2911321,1.6281942,0.30100548,0.6952364,2.491582,0.9185702,0.03363092,0.35055584,0.021707512,0.1581572,0.5391744,0.7680606,0.16541299,0.86525637,0.30503896,0.57326233,JE-TMA-41
JE-TMA-41_scene01_cell524,0.5357376,5.72701,24.083311,1.0973657,3.1919906,3.0555234,1.9511286,1.150118,0.88437086,1.0515673,0.37628216,2.7672238,0.2361186,0.94629085,0.037112825,0.3483081,0.1516353,0.15556404,0.6470837,0.564072,0.6156067,0.988465,0.63211846,0.6558677,JE-TMA-41
JE-TMA-41_scene01_cell2709,0.77408123,7.3166394,10.191251,0.96118736,3.665519,1.5397029,0.8207666,0.9730036,0.811129,0.39039114,0.62530506,8.630186,1.2131516,0.8852657,0.67171067,0.36433882,0.13461488,0.13494124,0.53697664,0.48908746,0.061108194,0.7277096,0.4415514,1.4523674,JE-TMA-41
JE-TMA-41_scene01_cell1199,0.4534492,3.584665,14.2851925,1.744377,0.95488214,9.459085,1.9875917,1.1183758,2.4953458,0.9144805,0.68763036,2.5479634,0.006184706,0.8585896,0.0019240039,0.36019516,0.10473104,0.1225147,0.6435053,0.22252092,0.065793276,0.7097135,0.48594075,0.47289637,JE-TMA-41
JE-TMA-41_scene01_cell2734,0.45752496,6.7205267,9.328308,0.95520437,1.7931142,8.333857,1.0900513,0.817477,0.2492351,2.5566442,0.091074206,2.4025276,0.47528246,1.0036514,1.5495671,0.365948,0.10061338,0.14726177,0.5015725,0.29065368,0.18711892,0.74105954,0.17290251,1.0839434,JE-TMA-41
JE-TMA-41_scene01_cell2680,0.7234311,17.249262,26.213139,1.0539294,6.494782,1.166743,1.9403368,1.6090074,2.060495,1.4423237,0.66061705,75.278305,2.7855203,1.1461688,1.0756583,0.38576144,0.10542965,0.14848483,0.61933684,0.39247432,0.0670376,0.7725257,0.32980043,1.1022855,JE-TMA-41
JE-TMA-41_scene01_cell1368,0.55789673,3.2714927,17.453178,2.1907973,3.185413,11.472687,2.522691,1.4095441,0.99958986,2.7109587,3.2074218,1.0143352,0.049531713,0.80134654,0.0070686233,0.36824042,0.187719,0.11403081,0.56286156,0.32643917,0.055752967,0.71927255,0.31329027,0.3179287,JE-TMA-41
JE-TMA-41_scene01_cell1687,0.4790627,4.9848595,22.350248,1.6991435,9.932587,5.1628656,2.1281564,1.4877021,1.8181608,1.1814679,2.5299938,0.44582334,0.0017424965,0.8908632,0.0,0.36104393,0.045138482,0.13668819,0.5850266,0.46826482,2.6564028,0.8492447,0.88884854,0.23288803,JE-TMA-41
JE-TMA-41_scene01_cell434,0.50665015,5.3894386,27.68547,1.1354295,2.3150558,3.7807558,1.5227968,1.0179509,1.8492815,0.90057653,0.69630975,2.5535164,0.62943256,0.92333406,0.120493,0.34487826,0.15134455,0.15172002,0.71035284,0.43386117,0.1940438,0.7493776,0.37064484,0.61308223,JE-TMA-41
JE-TMA-41_scene01_cell2467,0.68080336,11.356732,5.5140076,3.8667505,4.1761804,19.572641,3.0123808,1.5354398,0.7289673,0.97857034,1.1878157,7.7863393,2.0092242,1.1773796,0.725054,0.35157144,0.13360709,0.14374645,0.535578,0.98774564,1.9922271,0.72670317,0.5782061,1.1739725,JE-TMA-41
JE-TMA-41_scene01_cell3199,0.51239413,1.6446539,12.106603,0.91423243,1.7259368,0.66599745,0.7095084,0.8699305,0.3947272,0.28875667,0.46109354,0.39222375,0.25159505,8.074807,3.4446657,0.4165457,3.6706913,0.40356287,1.167095,0.4521349,0.1752566,0.68000305,0.3151492,1.0431856,JE-TMA-41
JE-TMA-41_scene01_cell2956,0.564911,4.8104224,17.88505,1.5618545,2.8546844,7.3769403,2.3911917,1.3395147,0.63809955,0.7669054,1.5754251,41.0578,0.6085281,1.2342813,2.3077824,0.38485482,0.156598,0.14223127,0.5772127,0.21342525,0.32467574,0.7757513,0.3731888,1.185146,JE-TMA-41
JE-TMA-41_scene01_cell3382,0.5240503,10.415709,5.8918905,0.9544997,36.30371,1.0990218,3.296733,0.9344701,0.88747245,1.0839429,0.42022035,7.58739,3.3472943,7.190248,6.1801558,0.41171214,0.72194797,0.14254239,0.68735355,0.258136,0.19479397,3.6632695,0.48213506,0.58723944,JE-TMA-41
JE-TMA-41_scene01_cell1356,0.5700106,4.608058,25.053133,1.6541377,2.1216955,4.794609,2.7923827,1.2266544,0.8979262,1.0188124,3.0254667,2.1968033,0.005880255,1.0226756,0.0021305874,0.3575713,0.07307585,0.11675715,0.5944495,0.5741684,0.16398627,0.869073,0.5236778,0.58425087,JE-TMA-41
JE-TMA-41_scene01_cell3477,0.6323444,3.8226497,25.17246,1.0357058,1.8737441,1.4326224,2.6883683,1.2118843,2.1204674,1.4476943,0.48727798,20.284094,0.16528293,102.198524,121.46053,0.5666851,33.30301,0.19099337,5.022593,0.53738636,0.29180816,0.8880725,0.63263243,0.77320826,JE-TMA-41
JE-TMA-41_scene01_cell2003,0.50246894,9.233866,25.755981,1.045767,2.9091065,3.4532967,0.69201463,1.1932759,8.901832,1.2416122,0.18368444,0.08934138,1.2211035,0.827192,0.0050832652,0.35480815,0.022487171,0.1378727,0.56656194,0.60207886,22.917795,0.84982306,4.0354342,0.40378076,JE-TMA-41
JE-TMA-41_scene01_cell456,0.54036164,1.3740159,34.51901,1.097843,2.8826768,2.4372978,0.6649799,1.134134,3.3291564,1.0505548,1.3619362,1.4289464,0.008908649,0.94281304,0.07378555,0.3616348,0.13761243,0.11545399,0.81779927,0.35482576,21.324251,0.76185435,4.4222713,1.4274272,JE-TMA-41
JE-TMA-41_scene01_cell1021,0.5264159,3.2250612,29.346766,1.602204,5.870687,4.308786,2.6423097,1.3031642,2.0502439,4.123377,4.255322,6.2244415,0.006435012,0.98578346,0.0066266297,0.3583837,0.108031735,0.1179929,0.7062266,0.35646978,0.14261678,0.77046204,0.6070936,1.3037695,JE-TMA-41
JE-TMA-41_scene01_cell3452,0.67935765,9.655408,6.020579,1.7446167,1.4784603,13.321623,3.4237337,1.259102,1.545857,1.3201777,2.4580414,61.091038,0.80765826,71.97719,128.52827,0.5336116,21.660471,0.17459208,3.1761808,0.11570065,0.8453681,1.4076663,0.7348323,0.53190917,JE-TMA-41
JE-TMA-41_scene01_cell768,0.61775255,4.6826687,28.08405,0.9717759,3.3098602,1.3899513,1.6946963,1.1913594,1.1418606,1.0451624,0.5262066,2.845308,0.27526236,0.8377899,0.11030131,0.3955145,0.14746395,0.14565648,0.72269285,0.2809525,0.23857175,0.7624768,0.4015259,1.0290564,JE-TMA-41
JE-TMA-41_scene01_cell3232,0.6844766,1.6548809,25.921362,1.0700656,3.082499,1.7050289,2.6811645,1.2532881,1.5006825,1.6155173,0.3810861,32.22723,0.17906445,111.93185,147.76498,0.3782176,35.50204,0.17153355,5.5003066,0.94082326,1.9245346,1.104294,1.0224636,0.5189931,JE-TMA-41
JE-TMA-41_scene01_cell404,0.5662821,4.3360653,31.744978,0.9875137,3.9813504,2.8022792,1.7492449,1.1469456,13.243953,1.1151333,0.7103448,1.9433422,0.040862326,0.7238878,0.02125207,0.3947925,0.1386624,0.12227127,0.94038165,0.26856333,0.2476357,0.76159704,0.37480167,0.8045334,JE-TMA-41
